index,deg
34448,32
34449,2005
34452,672
34453,700
34454,781
34455,828
34456,1029
34457,1143
34458,1462
34459,1359
34460,1818
34461,1901
34463,2183
34464,2395
34465,2517
34466,2726
34467,4169
34468,4833
34469,5701
34470,101
34471,80
34472,110
34474,131
34475,792
34476,944
34477,1090
34478,1395
34479,58
34480,60
34481,62
34482,108
34483,100
34484,114
34485,79
34486,104
34487,762
34488,121
34489,149
34490,134
34491,169
34492,190
34493,214
34494,217
34495,256
34497,230
34498,309
34499,294
34507,32
34509,136
34510,24
34511,227
34512,266
34513,304
34515,453
34518,288
34519,419
34520,531
34521,721
34523,671
34554,342
34582,58
34583,53
34585,251
34586,335
34587,49
34588,490
34591,1259
34592,990
34593,770
34594,818
34595,751
34597,544
34598,591
34614,288
34616,208
34622,256
34629,613
34636,497
34647,443
34648,438
34664,584
34666,568
34667,510
34683,384
34692,349
34699,293
34710,447
34716,696
34724,397
34727,345
34728,1274
34731,1702
34732,1582
34733,1477
34736,1681
34737,1390
34740,1431
34744,1336
34746,1364
34748,1246
34750,1202
34754,2664
34755,308
34756,411
34757,361
34758,378
34759,528
34760,534
34761,592
34762,647
34763,836
34764,954
34765,1362
34766,3010
34768,2377
34769,2382
34770,2038
34771,1977
34773,2037
34774,1998
34775,1940
34776,1674
34777,1808
34778,1699
34782,970
34791,851
34800,708
34801,678
34806,1041
34810,1109
34813,1074
34825,857
34828,1085
34829,3698
34830,2760
34831,2736
34832,2945
34833,2994
34834,3094
34835,3015
34836,3231
34837,3431
34838,3631
34839,3552
34840,3464
34841,3587
34842,2449
34843,3869
34844,4077
34845,4138
34846,4337
34847,4211
34848,6376
34849,20
34855,1477
34856,925
34857,931
34859,965
34860,1117
34861,1060
34863,1088
34864,1361
34865,1245
34866,1344
34871,1567
34873,1735
34874,1700
34875,1835
34876,2014
34877,2054
34878,2096
34879,2508
34880,1039
34882,210
34883,240
34884,256
34885,300
34886,381
34887,367
34888,473
34889,509
34890,830
34891,924
34892,990
34893,389
34894,969
34895,1338
34896,1543
34897,1451
34898,1980
34899,2348
34900,2859
34901,3450
34902,3703
34903,4777
34904,5121
34905,44
34912,416
34915,90
34916,336
34917,1332
34919,923
34928,129
34929,165
34948,377
34969,128
34976,138
34978,99
34986,654
34987,775
34992,815
34993,790
34997,766
35003,889
35005,907
35006,856
35009,432
35016,519
35017,516
35018,498
35019,459
35020,42
35032,1045
35033,847
35034,20
35036,855
35038,861
35039,228
35040,906
35041,127
35042,1052
35043,41
35044,39
35047,14
35049,1041
35051,1074
35052,1002
35053,80
35056,21
35059,252
35061,797
35063,218
35064,209
35065,194
35066,206
35071,5
35072,786
35073,5
35075,83
35078,48
35079,9
35085,20
35089,52
35094,2176
35096,21
35107,43
35110,1162
35111,1170
35112,1234
35114,1265
35115,1352
35116,1327
35117,1396
35127,1767
35128,13
35131,11
35132,18
35133,412
35134,234
35135,219
35136,258
35137,312
35138,302
35139,339
35140,309
35141,332
35142,339
35143,375
35144,369
35145,372
35146,208
35148,420
35152,434
35153,513
35155,519
35156,480
35159,160
35160,51
35161,45
35162,51
35163,87
35164,81
35165,94
35166,106
35167,116
35168,118
35169,130
35170,131
35171,156
35172,495
35173,148
35174,148
35175,180
35176,202
35177,206
35178,193
35179,208
35180,192
35181,202
35182,192
35183,206
35184,779
35185,1042
35186,425
35187,428
35188,730
35190,323
35191,369
35192,343
35193,326
35194,298
35195,763
35196,279
35198,164
35200,122
35201,130
35202,799
35204,48
35205,442
35206,391
35207,369
35208,417
35209,152
35210,241
35211,201
35216,627
35219,605
35224,599
35225,697
35226,625
35229,640
35230,18
35232,660
35233,675
35234,401
35237,408
35240,224
35241,61
35242,457
35243,1678
35244,367
35245,1037
35248,570
35249,310
35250,384
35251,338
35252,332
35253,486
35254,326
35255,314
35256,266
35258,318
35259,308
35260,60
35261,1026
35263,591
35264,608
35265,458
35267,403
35268,116
35270,60
35272,167
35273,220
35275,71
35276,31
35278,190
35279,176
35285,98
35286,75
35287,44
35288,1123
35289,30
35290,26
35294,437
35296,363
35297,98
35298,53
35300,20
35311,137
35312,242
35314,241
35315,174
35316,155
35317,160
35318,156
35319,134
35320,153
35321,108
35322,129
35323,113
35324,1110
35325,686
35326,122
35327,116
35328,103
35329,110
35330,76
35331,82
35332,64
35333,83
35334,92
35335,78
35336,933
35339,198
35340,308
35341,366
35342,383
35343,410
35345,705
35346,707
35347,824
35348,904
35350,1130
35351,1269
35352,1279
35353,5430
35354,5367
35355,5816
35356,142
35357,205
35358,362
35359,586
35360,891
35361,1009
35363,259
35364,217
35365,174
35366,143
35368,152
35369,146
35370,117
35371,106
35372,92
35373,91
35374,90
35375,1285
35376,517
35377,490
35378,492
35379,445
35380,407
35381,201
35382,133
35386,2008
35388,1412
35390,1108
35391,868
35392,1014
35393,101
35400,1370
35406,107
35407,19
35408,19
35409,19
35410,1720
35413,1637
35414,9
35421,60
35423,58
35425,67
35431,64
35433,91
35437,688
35438,838
35439,819
35440,809
35443,748
35445,741
35446,737
35449,714
35450,818
35455,711
35458,682
35463,1012
35465,1324
35467,1094
35468,1075
35469,1049
35470,1027
35471,1084
35472,1003
35473,986
35474,974
35475,1002
35476,658
35477,944
35478,965
35480,919
35481,914
35483,645
35484,904
35485,857
35487,831
35489,455
35490,443
35491,413
35494,414
35497,357
35500,349
35502,356
35507,323
35508,290
35509,302
35513,566
35519,579
35521,549
35525,510
35526,1418
35528,494
35529,473
35532,496
35533,495
35534,476
35536,460
35538,234
35539,91
35540,136
35541,144
35542,152
35543,168
35544,196
35545,170
35546,228
35547,198
35548,163
35549,204
35550,227
35551,54
35552,251
35553,227
35554,222
35555,289
35556,290
35557,257
35558,232
35559,242
35560,277
35561,284
35562,227
35563,341
35564,772
35568,327
35569,63
35572,72
35576,72
35577,347
35578,99
35579,189
35580,185
35581,437
35582,374
35583,721
35584,1231
35585,42
35586,46
35587,54
35588,64
35590,295
35591,467
35595,160
35597,468
35603,480
35604,41
35605,561
35606,631
35607,1798
35608,1584
35609,1551
35610,1597
35611,1539
35612,1479
35613,1463
35614,975
35615,297
35616,353
35617,312
35618,317
35619,387
35620,378
35621,484
35622,411
35624,1334
35625,1188
35626,1176
35627,260
35630,840
35634,612
35642,128
35665,33
35673,22
35675,31
35676,34
35677,36
35693,17
35700,57
35712,57
35713,59
35714,1205
35715,369
35717,227
35721,366
35723,405
35745,164
35771,291
35776,270
35830,311
35842,303
35843,21
35844,455
35845,78
35846,51
35847,6
35848,1427
35852,97
35853,108
35855,1251
35856,322
35859,11
35865,112
35866,412
35869,142
35870,144
35871,130
35872,159
35873,118
35874,113
35875,89
35876,85
35877,90
35878,101
35879,67
35880,606
35885,39
35886,45
35888,29
35889,13
35890,21
35891,13
35893,456
35900,17
35903,929
35904,812
35905,730
35907,443
35908,476
35909,404
35910,385
35911,360
35912,359
35913,290
35914,322
35915,318
35916,240
35917,249
35920,887
35921,714
35922,252
35925,679
35926,431
35927,350
35928,329
35929,179
35930,89
35931,552
35932,21
35933,19
35934,16
35936,16
35937,11
35943,193
35944,296
35945,201
35946,295
35947,221
35948,198
35949,243
35950,259
35951,239
35952,199
35953,228
35954,219
35955,226
35956,210
35957,240
35958,198
35959,176
35960,186
35961,170
35962,150
35963,155
35964,134
35965,145
35966,153
35967,152
35968,151
35969,512
35971,227
35975,70
35977,64
35981,560
35982,95
35983,514
35984,445
35985,413
35986,390
35987,380
35988,355
35989,292
35990,313
35991,326
35992,281
35993,336
35994,275
35995,86
35996,87
35997,34
35998,36
35999,38
36000,1867
36001,427
36002,290
36003,378
36004,228
36005,316
36006,330
36007,91
36008,316
36009,230
36010,416
36011,196
36012,170
36013,427
36014,102
36015,163
36016,171
36017,491
36018,168
36019,79
36020,113
36021,123
36022,117
36023,124
36024,134
36025,116
36026,116
36027,127
36028,117
36029,116
36030,129
36031,114
36033,86
36034,110
36035,117
36036,63
36037,94
36038,69
36039,97
36040,99
36041,99
36042,101
36043,85
36045,1430
36046,1348
36047,1299
36048,1264
36049,1277
36051,1246
36052,1148
36053,1127
36054,298
36055,998
36056,920
36058,39
36059,867
36063,28
36066,1078
36067,35
36069,207
36070,350
36071,219
36073,25
36074,154
36075,111
36078,208
36079,241
36082,56
36086,794
36087,763
36089,696
36091,710
36092,659
36098,576
36099,19
36100,221
36101,25
36102,759
36103,33
36108,395
36109,84
36110,51
36111,17
36117,1367
36118,1114
36121,35
36122,1116
36123,1155
36124,1236
36125,1302
36126,1276
36127,912
36128,1334
36129,1406
36130,1569
36131,1570
36133,72
36134,99
36135,601
36136,22
36137,606
36138,577
36141,97
36142,649
36143,617
36144,17
36145,98
36148,695
36149,741
36151,803
36152,847
36153,918
36154,36
36155,308
36157,369
36158,579
36159,1018
36160,993
36161,893
36162,996
36163,192
36164,1775
36165,2237
36166,116
36168,237
36169,336
36170,598
36172,1555
36173,153
36175,227
36177,607
36178,703
36179,781
36180,998
36182,1903
36183,4308
36184,254
36186,525
36187,948
36188,1154
36189,1137
36190,911
36193,1401
36194,1318
36195,1229
36196,1054
36199,26
36201,868
36202,16
36204,134
36205,3557
36206,2678
36207,2107
36208,1926
36209,174
36215,138
36217,163
36218,1978
36219,181
36221,242
36222,245
36224,13
36229,624
36230,533
36232,450
36236,655
36240,181
36241,352
36242,241
36243,253
36244,102
36245,1096
36246,1571
36247,1533
36248,1482
36249,1482
36251,1504
36252,1349
36253,1339
36254,392
36255,805
36256,1024
36257,995
36258,975
36259,889
36261,783
36262,626
36269,560
36270,560
36271,525
36273,89
36275,517
36278,454
36279,448
36281,556
36294,286
36308,237
36310,34
36314,48
36315,58
36316,68
36317,35
36321,35
36322,649
36324,376
36326,556
36330,251
36333,249
36334,32
36337,82
36338,16
36342,40
36345,8
36347,95
36350,58
36351,96
36352,80
36357,267
36359,64
36363,92
36364,65
36366,291
36371,74
36379,159
36380,189
36383,208
36385,210
36394,108
36410,159
36412,178
36413,146
36414,156
36415,142
36416,131
36417,127
36418,189
36429,383
36431,11
36432,11
36433,32
36434,29
36438,5
36442,56
36443,312
36444,294
36449,147
36451,404
36452,327
36455,151
36465,127
36466,126
36473,185
36474,142
36475,116
36476,28
36478,25
36481,218
36483,142
36486,4
36488,46
36494,223
36495,887
36496,954
36499,493
36503,160
36504,69
36505,78
36509,255
36513,51
36514,12
36516,173
36518,456
36519,421
36520,479
36521,458
36522,475
36523,461
36526,105
36527,398
36528,471
36529,99
36530,315
36532,500
36533,560
36534,546
36535,575
36538,283
36540,268
36542,279
36543,314
36549,292
36550,18
36551,312
36553,390
36555,1048
36556,1663
36566,68
36573,313
36576,335
36578,11
36579,763
36591,69
36595,131
36597,428
36598,437
36599,69
36604,97
36605,96
36608,126
36617,105
36619,80
36620,98
36622,129
36623,202
36624,346
36625,63
36644,17
36649,38
36650,2008
36653,984
36689,47
36695,72
36696,72
36697,72
36700,755
36701,47
36704,122
36705,126
36706,139
36710,85
36712,709
36714,368
36715,523
36716,624
36717,39
36719,16
36721,19
36722,949
36723,767
36724,4
36731,11
36735,45
36736,188
36738,4
36742,35
36743,273
36745,390
36746,114
36747,170
36748,9
36750,56
36755,652
36756,32
36757,138
36760,391
36766,554
36777,865
36783,436
36784,26
36785,34
36791,276
36849,61
36879,16
36886,25
36887,25
36890,410
36916,11
36917,75
36918,25
36921,231
36924,90
36926,64
36930,54
36931,60
36932,91
36933,51
36956,204
36960,35
36979,26
36986,29
36987,642
36994,4
36995,573
36997,523
37002,617
37003,596
37005,638
37006,740
37008,874
37010,247
37011,260
37012,323
37014,355
37021,634
37022,375
37023,473
37025,466
37034,2285
37036,1654
37045,1140
37047,1003
37049,1018
37050,995
37053,1203
37054,1133
37055,122
37056,1405
37061,1572
37063,2755
37064,338
37065,1488
37066,1480
37067,1938
37070,1093
37072,2374
37073,412
37074,3305
37077,3495
37079,187
37080,176
37081,128
37082,1216
37083,25
37084,25
37085,10
37087,1458
37088,6
37091,3881
37092,1111
37094,907
37095,1419
37096,1283
37097,1576
37098,831
37099,651
37100,5293
37101,32
37102,4804
37103,4878
37105,5007
37106,40
37108,28
37109,4757
37110,25
37112,5260
37114,5767
37115,18
37116,17
37117,6229
37118,55
37119,134
37120,111
37121,101
37122,86
37123,4581
37124,79
37125,75
37126,65
37127,58
37128,51
37129,52
37130,50
37131,35
37132,35
37133,30
37134,41
37135,32
37136,3504
37137,2071
37138,2140
37140,2969
37141,3049
37142,3210
37143,3229
37144,279
37145,1765
37146,5020
37147,173
37148,5950
37149,159
37150,139
37151,129
37153,107
37156,83
37159,1334
37160,5
37163,75
37169,1480
37176,174
37177,1615
37185,319
37186,574
37187,153
37188,632
37191,75
37192,75
37193,1246
37195,68
37196,53
37198,21
37200,11
37201,136
37203,149
37215,130
37216,116
37218,152
37220,37
37223,24
37225,159
37226,179
37227,250
37228,88
37229,552
37230,853
37232,104
37233,401
37234,84
37236,223
37239,207
37240,64
37241,93
37243,188
37246,154
37248,589
37249,196
37250,108
37251,72
37253,549
37254,248
37255,49
37259,1207
37261,83
37263,364
37264,187
37265,24
37266,60
37267,215
37269,434
37270,438
37271,576
37273,312
37274,69
37275,36
37277,22
37278,273
37280,768
37284,149
37285,40
37286,161
37289,1713
37292,776
37294,417
37297,96
37298,88
37301,246
37302,166
37303,170
37306,133
37307,135
37308,20
37310,37
37311,52
37312,116
37314,88
37317,17
37318,315
37321,663
37322,164
37323,725
37326,23
37327,262
37329,36
37330,15
37331,16
37336,1257
37338,26
37340,16
37342,413
37345,61
37351,42
37353,48
37354,5612
37355,54
37359,32
37361,27
37362,16
37365,5351
37366,2666
37367,320
37368,2446
37370,29
37371,24
37375,246
37376,143
37377,228
37378,116
37379,211
37380,214
37381,200
37382,1535
37383,114
37385,188
37386,1161
37387,178
37389,92
37390,1259
37392,2459
37393,2661
37394,3533
37395,3501
37396,3859
37398,5801
37407,256
37409,18
37410,275
37418,281
37423,11
37424,47
37425,51
37426,107
37427,158
37428,709
37429,436
37430,84
37431,404
37432,110
37434,106
37435,133
37436,853
37437,30
37438,163
37439,184
37440,183
37441,175
37442,228
37443,257
37444,357
37445,53
37448,811
37449,572
37450,1772
37453,52
37455,58
37456,60
37457,58
37458,65
37459,70
37460,24
37461,1514
37462,963
37463,338
37466,365
37468,742
37469,670
37471,256
37472,395
37473,302
37474,11
37475,241
37476,282
37477,289
37478,185
37479,295
37480,278
37485,118
37490,321
37491,540
37492,498
37494,436
37495,494
37496,541
37497,417
37498,370
37503,208
37508,1483
37510,237
37513,402
37515,279
37518,6
37523,191
37528,8
37533,1372
37536,37
37537,422
37538,133
37539,13
37542,114
37543,123
37545,318
37547,126
37548,127
37549,62
37550,93
37551,72
37560,253
37565,1863
37567,258
37568,251
37570,175
37571,153
37573,239
37574,297
37575,100
37578,433
37582,281
37583,134
37584,412
37586,523
37588,524
37590,674
37591,80
37594,61
37597,79
37600,624
37601,239
37602,263
37604,108
37605,44
37606,93
37607,225
37608,319
37610,950
37611,32
37613,951
37615,1066
37616,157
37618,983
37621,196
37622,998
37623,1051
37624,190
37625,1260
37626,1295
37627,742
37629,718
37630,128
37633,23
37634,719
37635,183
37637,905
37638,769
37640,832
37642,911
37643,911
37644,900
37646,45
37647,56
37648,94
37649,79
37650,93
37655,26
37657,55
37658,55
37659,55
37660,55
37661,60
37664,169
37665,308
37666,290
37668,27
37669,320
37670,274
37672,188
37673,79
37674,255
37680,112
37681,92
37682,1020
37683,125
37684,177
37685,4028
37686,3475
37687,2573
37688,1775
37689,92
37690,23
37691,81
37694,499
37695,494
37696,521
37697,444
37698,425
37699,389
37701,110
37707,5573
37708,24
37710,4605
37712,291
37717,4263
37719,2491
37721,57
37722,2719
37723,64
37724,4133
37725,71
37727,564
37731,25
37735,3612
37736,1963
37739,32
37740,13
37741,604
37742,43
37747,82
37748,2390
37750,31
37751,61
37753,371
37759,70
37760,1118
37762,103
37763,627
37764,83
37765,142
37766,327
37767,798
37768,658
37769,523
37772,154
37774,56
37776,77
37777,107
37778,114
37779,121
37780,2483
37781,33
37782,199
37783,163
37784,221
37786,448
37787,489
37794,254
37795,252
37798,194
37799,159
37801,135
37807,802
37808,824
37809,43
37811,67
37812,68
37814,64
37815,64
37817,47
37818,78
37820,76
37821,44
37822,124
37823,152
37827,135
37832,85
37833,69
37834,68
37835,104
37838,158
37839,1150
37845,145
37846,880
37848,1285
37849,2024
37850,8
37854,67
37863,902
37878,65
37879,65
37881,43
37884,40
37885,27
37891,40
37892,1044
37893,779
37894,1006
37896,625
37898,497
37900,88
37901,204
37902,144
37903,155
37904,134
37905,1179
37908,90
37909,337
37910,1355
37911,1567
37915,90
37916,76
37919,39
37920,39
37921,39
37923,39
37926,8
37931,1628
37932,1317
37933,526
37934,380
37935,1049
37937,887
37938,958
37939,1478
37940,1924
37941,1852
37943,2421
37944,2525
37945,528
37946,621
37947,514
37948,376
37949,389
37950,375
37951,382
37952,313
37953,361
37954,319
37955,227
37957,24
37959,196
37960,433
37961,204
37964,306
37965,221
37966,247
37967,762
37968,480
37969,611
37970,556
37971,539
37972,632
37978,216
37988,45
37991,107
37992,316
37993,279
37995,37
37999,10
38001,334
38002,324
38003,293
38004,7
38007,319
38012,38
38019,60
38028,2319
38036,350
38045,47
38046,38
38047,67
38048,907
38049,58
38051,57
38054,81
38055,921
38056,884
38057,51
38058,861
38059,41
38060,61
38063,1653
38064,1821
38065,1780
38071,108
38072,115
38073,1441
38077,981
38078,97
38080,111
38082,264
38083,214
38084,105
38088,291
38090,328
38093,375
38098,419
38099,395
38101,157
38102,23
38104,147
38109,455
38115,215
38117,215
38124,5
38125,682
38129,94
38131,58
38134,1377
38135,1100
38137,487
38141,484
38144,1419
38145,41
38146,942
38150,639
38156,2936
38157,420
38158,362
38160,201
38161,96
38163,22
38168,725
38172,5
38176,441
38177,73
38178,73
38179,76
38182,252
38184,1109
38186,3
38188,468
38191,20
38193,69
38212,1131
38223,48
38225,60
38228,555
38231,478
38233,390
38234,324
38237,600
38242,712
38245,123
38246,42
38251,115
38252,118
38253,61
38254,53
38255,733
38256,42
38257,42
38258,41
38260,1266
38261,938
38263,875
38264,934
38266,62
38267,43
38270,16
38271,18
38273,108
38275,542
38278,299
38279,249
38281,105
38284,29
38286,709
38291,171
38296,285
38297,125
38304,320
38308,338
38320,871
38321,824
38322,679
38323,656
38326,656
38328,469
38336,782
38338,13
38340,1710
38342,957
38343,941
38344,873
38351,216
38363,641
38373,376
38379,397
38388,444
38390,437
38392,482
38398,432
38399,457
38401,479
38407,215
38408,745
38422,309
38429,334
38435,680
38440,713
38441,740
38442,782
38445,778
38450,803
38451,801
38452,790
38453,806
38458,884
38465,488
38467,503
38469,546
38470,490
38471,516
38473,520
38474,540
38478,568
38479,582
38481,592
38482,616
38486,606
38490,642
38492,278
38495,21
38496,21
38503,10
38505,12
38521,13
38533,27
38549,78
38552,60
38564,144
38571,273
38584,34
38585,14
38602,762
38605,190
38614,236
