idx,deg
26640,532
26641,522
26642,532
26643,505
26644,495
26645,529
26646,505
26647,539
26648,504
26649,516
26650,477
26651,410
26653,480
26654,471
26655,422
26656,408
26657,436
26658,426
26659,422
26660,469
26661,410
26662,410
26663,442
26664,396
26672,554
26673,588
26681,497
26682,507
26683,451
26684,487
26685,420
26688,460
26690,424
26692,97
26693,198
26694,193
26695,175
26696,223
26697,160
26698,188
26699,170
26700,139
26701,149
26702,121
26703,120
26704,100
26705,102
26706,509
26708,97
26709,40
26710,60
26711,16
26712,966
26713,936
26714,802
26715,679
26716,675
26720,37
26721,32
26722,274
26724,103
26725,53
26726,50
26727,49
26733,56
26746,287
26747,292
26748,289
26749,289
26750,288
26751,289
26752,288
26753,288
26754,288
26755,287
26756,287
26757,287
26758,287
26759,287
26761,287
26762,287
26763,287
26764,287
26767,303
26768,301
26769,281
26771,85
26772,73
26773,677
26774,781
26775,800
26776,845
26777,854
26778,782
26779,801
26780,796
26781,833
26782,742
26783,765
26784,731
26785,694
26786,647
26787,850
26788,680
26789,655
26790,602
26791,591
26792,601
26793,572
26794,561
26795,562
26796,548
26797,542
26798,562
26799,533
26800,944
26802,1692
26803,1568
26804,1290
26805,1207
26806,1226
26807,1127
26808,1090
26809,1104
26810,1086
26811,1035
26812,1020
26813,976
26814,31
26815,976
26816,993
26817,942
26818,906
26819,913
26820,909
26821,859
26822,897
26823,908
26824,898
26825,886
26826,874
26908,1804
26938,384
26939,374
26941,345
26942,345
26943,351
26944,341
26945,339
26946,303
26947,334
26948,326
26950,385
26957,104
26963,520
26964,695
26965,624
26966,621
26967,616
26968,674
26969,609
26970,628
26971,546
26972,554
26973,539
26974,510
26975,537
26979,504
26981,424
26982,424
26983,487
26984,432
26985,404
26988,405
26989,426
27044,6
27048,13
27049,21
27050,10
27051,12
27061,42
27065,1891
27066,1717
27067,1591
27068,1585
27069,1317
27070,1023
27071,993
27086,761
27099,41
27100,176
27105,94
27107,120
27108,96
27112,46
27113,165
27118,881
27120,527
27121,425
27122,398
27123,348
27124,310
27125,279
27126,249
27127,812
27128,701
27129,706
27130,736
27131,567
27132,571
27133,579
27134,417
27135,362
27136,383
27137,393
27138,392
27139,335
27141,232
27142,240
27143,203
27144,217
27146,169
27148,172
27151,183
27152,147
27155,350
27157,335
27158,291
27159,292
27161,302
27163,242
27166,255
27167,564
27169,198
27171,189
27174,189
27179,113
27180,158
27187,453
27189,326
27191,297
27192,317
27194,148
27199,994
27200,890
27201,856
27203,698
27206,673
27224,7
27239,91
27242,114
27248,735
27258,31
27262,14
27284,748
27286,732
27290,56
27294,3
27296,269
27303,595
27357,86
27370,309
27371,550
27372,541
27373,469
27374,455
27376,398
27377,387
27378,385
27379,357
27380,326
27382,327
27383,298
27384,539
27385,304
27386,280
27387,267
27388,300
27389,299
27390,276
27391,283
27392,283
27393,193
27394,216
27395,217
27396,205
27397,883
27401,46
27404,20
27406,2061
27408,1352
27409,1221
27411,126
27412,694
27413,743
27415,616
27416,643
27418,696
27419,599
27420,627
27421,557
27422,618
27423,571
27424,32
27425,75
27426,75
27427,75
27428,75
27429,75
27430,75
27431,75
27432,75
27433,75
27434,75
27435,75
27436,71
27437,38
27438,75
27439,31
27440,31
27441,31
27447,440
27448,228
27449,204
27450,96
27451,96
27452,130
27453,159
27454,154
27455,161
27457,113
27459,140
27460,136
27461,115
27462,124
27463,126
27464,104
27466,95
27467,96
27468,89
27469,80
27470,87
27471,89
27472,79
27473,78
27474,76
27475,76
27476,75
27477,75
27533,986
27534,1154
27535,1114
27536,1133
27537,1108
27538,1098
27539,1073
27540,1077
27541,988
27542,1011
27543,1027
27545,976
27546,960
27547,1096
27548,932
27549,949
27550,816
27551,832
27552,865
27553,833
27554,752
27555,824
27556,808
27557,811
27558,792
27559,714
27560,1679
27563,2816
27564,2661
27565,2555
27566,2513
27567,2213
27568,2142
27569,2097
27570,1916
27571,1891
27572,1838
27573,1899
27575,1654
27576,1566
27577,1535
27578,1307
27579,1352
27580,1359
27581,1286
27582,1252
27583,1194
27584,1141
27585,1139
27586,1189
27682,261
27695,1750
27696,83
27701,64
27709,83
27710,1511
27711,1467
27712,1381
27714,1147
27715,1042
27716,1025
27717,1000
27718,873
27719,950
27720,840
27721,741
27722,644
27723,118
27724,152
27726,149
27731,115
27733,120
27734,137
27735,113
27737,568
27740,104
27742,96
27744,88
27745,84
27746,85
27748,83
27749,83
27756,319
27757,208
27758,156
27763,124
27768,22
27770,2015
27771,1530
27772,1431
27774,1194
27775,1083
27776,996
27779,442
27780,304
27783,160
27785,13
27786,94
27788,44
27791,161
27792,1064
27802,605
27815,9
27826,130
27827,84
27837,1821
27839,1550
27840,1495
27842,531
27843,377
27844,377
27848,8
27849,861
27850,454
27851,218
27853,63
27858,206
27859,265
27860,227
27863,248
27864,213
27866,211
27868,221
27870,196
27871,171
27872,263
27874,194
27875,203
27876,222
27877,172
27879,187
27880,182
27881,167
27882,157
27884,160
27887,1287
27888,771
27889,701
27890,562
27891,637
27892,560
27893,594
27894,503
27895,413
27896,389
27897,358
27898,370
27900,391
27902,304
27903,314
27904,242
27905,286
27906,325
27907,321
27908,306
27909,270
27910,293
27911,246
27913,94
27926,75
27941,197
27942,131
27943,103
27944,36
27945,1141
27946,941
27947,763
27948,709
27950,408
27952,250
27956,140
27957,157
27961,99
27962,90
27966,88
27967,219
27968,84
27971,1304
27972,294
27973,289
27974,243
27975,228
27976,229
27977,223
27978,222
27979,219
27980,219
27982,219
27983,219
27984,219
27985,219
27986,219
27987,219
27988,71
27989,19
27990,12
27991,5
27993,99
27995,26
27996,1453
27997,1277
27998,609
27999,559
28002,298
28003,268
28005,85
28006,46
28008,5
28009,3839
28010,3752
28011,3445
28012,2232
28013,1569
28014,1471
28015,1391
28016,1104
28017,1097
28018,659
28020,477
28022,149
28023,54
28024,986
28025,933
28026,782
28027,847
28028,628
28029,535
28030,530
28032,374
28033,293
28034,271
28035,149
28037,160
28038,174
28039,152
28041,103
28043,89
28048,539
28049,894
28050,918
28051,847
28052,828
28053,775
28054,696
28055,681
28056,704
28057,655
28058,628
28059,575
28060,549
28061,511
28062,63
28063,558
28064,488
28065,437
28066,416
28067,324
28068,308
28069,203
28070,198
28071,190
28072,167
28073,167
28074,149
28092,110
28097,17
28100,6
28101,390
28103,1369
28106,242
28107,271
28109,31
28110,29
28121,5
28122,3
28132,156
28133,117
28134,164
28142,125
28145,92
28154,101
28158,225
28159,211
28160,220
28161,198
28167,189
28176,139
28183,130
28184,6
28187,21
28188,21
28213,76
28232,543
28233,261
28234,250
28235,123
28241,137
28243,106
28252,139
28260,40
28266,25
28267,168
28269,140
28270,122
28271,127
28272,53
28274,15
28283,396
28286,281
28292,376
28293,580
28294,515
28295,465
28296,411
28299,425
28304,378
28305,343
28307,366
28308,354
28309,301
28312,259
28313,230
28316,284
28318,243
28319,89
28322,95
28325,204
28326,117
28328,543
28329,325
28332,71
28334,71
28335,69
28336,1516
28338,137
28339,96
28345,1770
28346,28
28347,24
28349,17
28351,8
28360,23
28361,28
28362,34
28364,31
28372,566
28373,14
28374,78
28376,117
28380,108
28381,108
28390,51
28391,51
28397,41
28398,35
28423,6
28437,234
28442,124
28456,322
28457,280
28458,227
28459,236
28460,200
28462,171
28465,609
28466,604
28467,580
28469,451
28470,532
28471,474
28473,459
28475,411
28476,427
28477,370
28478,356
28479,337
28480,323
28490,22
28491,32
28494,1482
28495,1486
28499,1009
28501,946
28502,859
28503,690
28505,665
28506,572
28509,175
28510,258
28513,240
28514,223
28518,204
28522,155
28524,169
28526,180
28527,153
28531,128
28535,137
28538,236
28539,209
28540,205
28547,623
28548,682
28549,421
28552,368
28553,406
28554,352
28555,301
28557,276
28558,288
28561,248
28562,267
28563,791
28564,1457
28565,1204
28566,1191
28567,1237
28568,1198
28569,1166
28570,1169
28571,1132
28572,1051
28573,1104
28574,959
28575,870
28576,769
28577,1441
28578,826
28579,812
28580,810
28581,753
28582,687
28583,670
28584,668
28585,662
28586,670
28587,619
28588,549
28589,517
28590,503
28591,297
28592,462
28593,469
28595,435
28598,387
28599,406
28600,387
28602,369
28603,348
28604,335
28605,518
28606,279
28609,275
28611,162
28614,1634
28615,1635
28617,1494
28619,110
28620,108
28623,30
28632,111
28633,84
28645,163
28646,508
28647,458
28648,375
28649,361
28650,228
28652,243
28653,210
28654,206
28655,193
28656,182
28657,194
28658,175
28659,466
28660,159
28661,170
28662,166
28663,158
28665,131
28666,126
28667,123
28668,119
28669,114
28670,122
28671,112
28673,178
28674,1084
28676,551
28679,439
28680,256
28683,326
28686,178
28687,212
28691,179
28699,180
28701,228
28702,202
28703,211
28704,215
28705,215
28706,214
28707,198
28708,201
28709,211
28710,212
28711,192
28712,192
28714,179
28715,178
28716,179
28717,178
28718,178
28719,178
28720,178
28721,178
28722,178
28723,178
28724,178
28725,178
28726,706
28728,22
28730,17
28733,1045
28734,1009
28735,872
28736,842
28737,757
28738,741
28740,33
28743,627
28744,648
28745,528
28746,545
28747,579
28748,508
28749,512
28750,510
28751,478
28756,90
28778,54
28781,484
28782,309
28787,726
28788,759
28790,539
28791,475
28792,497
28793,375
28794,519
28797,326
28798,303
28799,246
28800,187
28803,158
28804,136
28805,147
28806,131
28807,123
28810,494
28812,341
28822,116
28824,1251
28825,1248
28826,1171
28827,1026
28828,807
28829,765
28830,700
28831,701
28832,658
28833,646
28834,604
28835,651
28843,1557
28844,1110
28845,1003
28846,994
28847,836
28848,611
28850,548
28851,550
28856,1412
28857,1074
28859,1051
28860,988
28861,865
28863,119
28865,119
28866,119
28869,87
28870,99
28874,86
28879,62
28880,50
28882,47
28884,41
28885,39
28910,10
28965,1153
28981,581
28984,241
29013,394
29019,392
29021,387
29039,383
29040,406
29043,387
29044,397
29056,368
29086,381
29090,380
29093,396
29099,377
29106,488
29109,504
29112,499
29116,478
29120,498
29121,476
29126,463
29136,676
29139,659
29140,666
29143,546
29145,553
29152,533
29153,561
29155,529
29156,532
29157,486
29168,424
29173,418
29181,413
29187,453
29192,452
29194,449
29209,433
29213,449
29214,774
29217,38
29221,26
29225,810
29226,831
29227,742
29229,720
29230,700
29231,779
29232,765
29233,650
29234,750
29235,657
29236,686
29237,598
29238,613
29239,624
29240,591
29241,607
29242,91
29243,182
29244,199
29245,189
29246,164
29247,164
29248,187
29249,132
29251,125
29252,87
29253,138
29255,99
29256,629
29258,69
29259,42
29260,75
29265,55
29266,55
29269,266
29270,383
29271,360
29272,340
29273,339
29274,331
29275,303
29276,298
29277,307
29278,282
29279,282
29280,278
29281,278
29282,277
29283,354
29284,259
29285,243
29286,258
29287,251
29288,250
29289,267
29290,234
29291,257
29292,238
29293,226
29294,232
29296,481
29297,635
29298,584
29299,625
29300,585
29301,544
29302,576
29303,539
29304,516
29305,529
29306,468
29307,459
29308,464
29309,470
29310,208
29311,464
29312,453
29313,468
29314,457
29315,420
29317,391
29318,395
29319,413
29320,398
29321,381
29322,374
29354,364
29377,332
29378,483
29380,409
29381,392
29382,353
29383,360
29384,380
29385,335
29386,363
29387,335
29388,292
29389,306
29390,272
29391,514
29392,306
29394,264
29395,263
29396,214
29398,209
29399,239
29400,245
29401,221
29402,229
29403,199
29404,655
29405,1449
29406,1168
29407,984
29408,893
29409,848
29410,50
29411,833
29412,777
29413,742
29414,737
29417,656
29419,642
29420,671
29421,569
29422,504
29423,534
29424,525
29425,523
29426,505
29427,527
29428,469
29429,535
29430,503
29431,771
29432,1028
29433,1033
29434,998
29436,927
29437,934
29438,899
29439,859
29440,778
29441,846
29442,835
29444,764
29445,1026
29446,719
29447,739
29449,612
29451,626
29453,566
29454,14
29456,537
29457,508
29458,488
29459,1661
29461,297
29464,3939
29466,2707
29467,2306
29468,1957
29469,1833
29470,1897
29471,1911
29472,1758
29473,464
29474,1634
29475,1508
29476,1560
29477,1463
29478,1527
29479,1430
29480,1315
29481,1313
29482,1324
29483,1254
29484,1242
29486,92
29487,402
29491,93
29493,598
29496,261
29497,210
29499,171
29506,1407
29507,1068
29508,899
29509,921
29510,895
29511,826
29512,773
29514,489
29516,399
29518,386
29519,343
29521,347
29522,287
29524,203
29525,192
29531,105
29539,732
29540,254
29542,162
29543,106
29548,507
29551,362
29554,172
29561,414
29563,351
29565,68
29568,687
29569,442
29570,346
29571,298
29582,18
29589,322
29591,196
29593,146
29594,893
29599,2284
29603,1313
29606,1054
29607,903
29610,740
29611,764
29613,622
29614,558
29615,635
29616,582
29617,524
29618,580
29619,597
29620,536
29622,13
29623,12
29624,11
29625,11
29632,735
29635,617
29636,275
29637,272
29641,94
29642,97
29650,431
29652,389
29653,421
29654,321
29655,324
29656,351
29659,230
29661,20
29665,51
29668,22
29670,1885
29671,1334
29672,924
29673,916
29674,720
29675,618
29676,2943
29677,103
29678,62
29679,772
29681,341
29685,302
29686,283
29687,262
29688,177
29690,571
29691,2123
29692,1674
29693,1567
29694,1440
29695,1417
29696,811
29697,800
29698,824
29699,743
29700,760
29701,529
29702,495
29712,62
29713,52
29722,985
29724,863
29729,673
29731,451
29734,172
29753,4
29757,44
29758,440
29760,315
29761,189
29762,180
29763,165
29764,78
29769,43
29771,368
29775,16
29776,13
29777,1893
29778,1879
29784,1311
29785,625
29786,610
29787,406
29788,365
29789,360
29790,236
29792,134
29793,134
29794,102
29795,85
29799,1255
29800,1223
29801,1005
29802,875
29803,753
29804,661
29805,656
29806,654
29807,641
29808,545
29809,508
29812,1330
29813,1306
29814,1227
29815,1285
29816,1210
29817,1086
29818,904
29819,801
29820,780
29822,577
29823,473
29824,504
29825,1600
29828,359
29829,306
29831,293
29832,225
29833,264
29837,137
29846,7
29847,7
29848,10
29849,18
29852,700
29854,8
29864,1929
29865,514
29866,563
29867,576
29868,623
29869,598
29870,585
29871,557
29872,540
29873,564
29874,544
29875,542
29876,521
29877,521
29878,523
29879,590
29880,504
29881,478
29882,478
29883,494
29884,436
29885,509
29886,492
29887,402
29888,482
29889,486
29890,477
29891,409
29892,404
29893,645
29894,774
29895,787
29896,799
29897,780
29898,715
29899,790
29900,665
29902,679
29903,664
29904,719
29905,685
29906,658
29907,480
29908,630
29909,689
29910,655
29911,657
29912,584
29913,626
29914,622
29915,685
29916,621
29917,620
29918,600
29919,582
29920,274
29921,314
29922,332
29923,334
29924,325
29925,315
29926,325
29927,331
29928,317
29929,325
29930,288
29931,293
29933,286
29934,351
29935,300
29936,271
29937,264
29938,280
29939,282
29940,288
29941,282
29942,273
29943,269
29944,261
29945,267
29946,268
29947,417
29948,433
29949,414
29950,453
29951,432
29952,426
29953,445
29954,434
29955,383
29956,432
29957,406
29958,400
29959,409
29960,448
29961,764
29962,417
29963,384
29964,349
29965,386
29966,381
29967,367
29968,361
29969,379
29970,366
29971,342
29973,355
29978,875
29980,13
29981,13
29982,22
29990,799
29991,667
29999,135
30000,61
30001,147
30002,681
30004,649
30005,501
30006,353
30007,299
30008,336
30009,323
30010,230
30011,220
30013,172
30014,155
30016,107
30017,118
30018,91
30019,68
30020,63
30021,75
30022,48
30023,41
30024,24
30025,14
30045,1198
30046,1144
30047,1099
30048,1027
30049,997
30050,850
30051,807
30052,785
30053,881
30054,800
30069,258
30119,52
30153,35
30154,1694
30155,1523
30156,1380
30157,1246
30158,1218
30159,1157
30160,1003
30161,916
30162,914
30163,926
30175,14
30176,196
30180,8
30191,178
30192,232
30193,232
30194,232
30195,232
30196,232
30197,232
30198,232
30199,232
30200,232
30201,232
30202,232
30203,246
30205,232
30206,139
30207,153
30210,70
30212,57
30213,52
30214,52
30215,55
30216,50
30217,47
30218,240
30219,262
30220,276
30221,259
30222,254
30223,249
30224,254
30225,255
30226,240
30227,250
30228,247
30229,244
30230,247
30231,242
30232,47
30233,238
30234,236
30235,237
30236,237
30237,219
30238,237
30239,235
30240,234
30241,233
30242,232
30243,232
30244,232
30246,362
30247,6
30248,6
30256,150
30257,103
30264,80
30274,44
30275,43
30276,43
30277,43
30278,43
30279,43
30280,43
30281,43
30290,33
30304,1094
30305,769
30306,709
30308,398
30311,147
30312,102
30313,102
30316,45
30319,841
30320,282
30321,84
30322,57
30323,2587
30324,1558
30325,803
30326,670
30327,505
30332,1601
30333,1377
30334,1053
30335,928
30336,779
30337,813
30338,748
30339,582
30340,625
30342,498
30343,361
30345,310
30346,246
30348,141
30352,186
30353,133
30354,153
30356,1525
30357,961
30358,759
30359,636
30360,540
30361,479
30362,492
30363,296
30364,314
30365,294
30366,205
30367,200
30368,109
30369,87
30370,70
30371,73
30381,222
30383,853
30384,592
30385,442
30387,242
30392,390
30393,294
30394,246
30396,230
30397,48
30400,11
30401,559
30402,401
30403,344
30404,304
30405,217
30407,105
30408,525
30411,15
30412,132
30414,747
30415,781
30416,717
30417,647
30418,561
30419,537
30420,553
30422,96
30423,459
30424,455
30425,447
30426,391
30428,372
30429,384
30430,344
30431,304
30432,308
30433,264
30434,263
30435,296
30439,13
30450,201
30451,45
30456,983
30457,868
30458,26
30462,111
30463,128
30464,123
30468,115
30469,113
30471,112
30472,112
30473,111
30474,111
30475,111
30476,125
30477,111
30478,87
30490,226
30491,266
30492,244
30493,231
30494,239
30496,234
30497,206
30498,192
30499,211
30500,207
30501,163
30502,168
30503,19
30504,158
30506,161
30507,157
30509,150
30510,154
30511,152
30512,139
30513,135
30514,132
30515,144
30517,41
30519,50
30521,147
30522,138
30525,12
30526,12
30527,270
30528,12
30529,21
30530,32
30541,500
30542,253
30543,196
30544,861
30550,164
30554,47
30555,23
30558,189
30559,321
30561,190
30564,14
30565,31
30566,31
30568,31
30569,81
30570,75
30572,720
30573,674
30574,535
30577,359
30580,288
30581,282
30583,195
30585,851
30587,120
30588,109
30594,80
30597,75
30600,171
30601,74
30602,25
30607,1044
30613,17
30614,27
30618,102
30619,85
30620,85
30621,85
30622,189
30624,1350
30627,82
30633,1647
30635,171
30636,97
30637,35
30639,341
30640,15
30641,1210
30642,830
30644,692
30645,676
30649,562
30650,544
30653,19
30659,13
30666,514
30669,867
30673,5
30677,703
30684,1032
30685,455
30686,349
30687,319
30688,265
30689,344
30690,221
30692,126
30698,61
30699,34
30700,1063
30701,845
30702,847
30703,728
30708,402
30710,350
30715,319
30723,164
30724,161
30733,401
30734,699
